write_date,article_id,subject,carrier,7GB_new,7GB_mnp,11GB_new,11GB_mnp,status,local_path
2025-09-01 12:11:21,348,케이엘모바일_부성정책_ 9월 1일_ 1차 정책,sk7,100000,100000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/348/sk7.png
2025-09-01 12:11:21,348,케이엘모바일_부성정책_ 9월 1일_ 1차 정책,skylife,55000,100000,65000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/348/skylife.png
2025-09-01 12:11:21,348,케이엘모바일_부성정책_ 9월 1일_ 1차 정책,umobile,70000,120000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/348/umobile.png
2025-09-01 18:26:33,349,케이엘모바일_부성정책_ 9월 1일_ 1차 정책(수정),hello,30000,130000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/349/hello.png
2025-09-01 18:26:33,349,케이엘모바일_부성정책_ 9월 1일_ 1차 정책(수정),ktm,,,90000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/349/ktm.png
2025-09-01 18:26:33,349,케이엘모바일_부성정책_ 9월 1일_ 1차 정책(수정),sk7,100000,100000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/349/sk7.png
2025-09-01 18:26:33,349,케이엘모바일_부성정책_ 9월 1일_ 1차 정책(수정),skylife,55000,55000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/349/skylife.png
2025-09-01 18:26:33,349,케이엘모바일_부성정책_ 9월 1일_ 1차 정책(수정),umobile,,,70000,132000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/349/umobile.png
2025-09-03 11:03:13,350,케이엘모바일_부성정책_ 9월 3일_ 2차 정책,hello,30000,130000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/350/hello.png
2025-09-03 11:03:13,350,케이엘모바일_부성정책_ 9월 3일_ 2차 정책,ktm,,,90000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/350/ktm.png
2025-09-03 11:03:13,350,케이엘모바일_부성정책_ 9월 3일_ 2차 정책,sk7,80000,80000,80000,80000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/350/sk7.png
2025-09-03 11:03:13,350,케이엘모바일_부성정책_ 9월 3일_ 2차 정책,skylife,55000,55000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/350/skylife.png
2025-09-03 11:03:13,350,케이엘모바일_부성정책_ 9월 3일_ 2차 정책,umobile,,,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/350/umobile.png
2025-09-03 14:35:04,351,케이엘모바일_부성정책_ 9월 3일_ 2-1차 정책,hello,30000,130000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/351/hello.png
2025-09-03 14:35:04,351,케이엘모바일_부성정책_ 9월 3일_ 2-1차 정책,ktm,,,90000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/351/ktm.png
2025-09-03 14:35:04,351,케이엘모바일_부성정책_ 9월 3일_ 2-1차 정책,sk7,80000,80000,80000,80000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/351/sk7.png
2025-09-03 14:35:04,351,케이엘모바일_부성정책_ 9월 3일_ 2-1차 정책,skylife,55000,55000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/351/skylife.png
2025-09-03 14:35:04,351,케이엘모바일_부성정책_ 9월 3일_ 2-1차 정책,umobile,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/351/umobile.png
2025-09-04 10:09:25,352,케이엘모바일_부성정책_ 9월 4일_ 3차 정책,hello,30000,130000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/352/hello.png
2025-09-04 10:09:25,352,케이엘모바일_부성정책_ 9월 4일_ 3차 정책,ktm,,,90000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/352/ktm.png
2025-09-04 10:09:25,352,케이엘모바일_부성정책_ 9월 4일_ 3차 정책,sk7,80000,80000,80000,80000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/352/sk7.png
2025-09-04 10:09:25,352,케이엘모바일_부성정책_ 9월 4일_ 3차 정책,skylife,55000,55000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/352/skylife.png
2025-09-04 10:09:25,352,케이엘모바일_부성정책_ 9월 4일_ 3차 정책,umobile,70000,100000,70000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/352/umobile.png
2025-09-06 11:02:27,353,케이엘모바일_부성정책_ 9월 6일_ 4차 정책,hello,30000,120000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/353/hello.png
2025-09-06 11:02:27,353,케이엘모바일_부성정책_ 9월 6일_ 4차 정책,ktm,90000,90000,90000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/353/ktm.png
2025-09-06 11:02:27,353,케이엘모바일_부성정책_ 9월 6일_ 4차 정책,sk7,100000,100000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/353/sk7.png
2025-09-06 11:02:27,353,케이엘모바일_부성정책_ 9월 6일_ 4차 정책,skylife,55000,55000,55000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/353/skylife.png
2025-09-06 11:02:27,353,케이엘모바일_부성정책_ 9월 6일_ 4차 정책,umobile,,,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/353/umobile.png
2025-09-17 11:15:27,355,케이엘모바일_부성정책_ 9월 17일_ 5차 정책,hello,30000,120000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/355/hello.jpg
2025-09-17 11:15:27,355,케이엘모바일_부성정책_ 9월 17일_ 5차 정책,ktm,80000,125000,90000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/355/ktm.jpg
2025-09-17 11:15:27,355,케이엘모바일_부성정책_ 9월 17일_ 5차 정책,sk7,100000,130000,100000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/355/sk7.jpg
2025-09-17 11:15:27,355,케이엘모바일_부성정책_ 9월 17일_ 5차 정책,skylife,45000,80000,55000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/355/skylife.jpg
2025-09-17 11:15:27,355,케이엘모바일_부성정책_ 9월 17일_ 5차 정책,umobile,70000,162000,70000,173000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/355/umobile.jpg
2025-09-17 16:34:22,356,케이엘모바일_부성정책_ 9월 17일_ 6차 정책,hello,30000,120000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/356/hello.jpg
2025-09-17 16:34:22,356,케이엘모바일_부성정책_ 9월 17일_ 6차 정책,ktm,80000,125000,90000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/356/ktm.jpg
2025-09-17 16:34:22,356,케이엘모바일_부성정책_ 9월 17일_ 6차 정책,sk7,100000,130000,100000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/356/sk7.jpg
2025-09-17 16:34:22,356,케이엘모바일_부성정책_ 9월 17일_ 6차 정책,skylife,45000,80000,55000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/356/skylife.jpg
2025-09-17 16:34:22,356,케이엘모바일_부성정책_ 9월 17일_ 6차 정책,umobile,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/356/umobile.png
2025-09-18 10:45:40,359,케이엘모바일_부성정책_ 9월 18일_ 7차 정책,hello,30000,120000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/359/hello.png
2025-09-18 10:45:40,359,케이엘모바일_부성정책_ 9월 18일_ 7차 정책,ktm,80000,125000,90000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/359/ktm.png
2025-09-18 10:45:40,359,케이엘모바일_부성정책_ 9월 18일_ 7차 정책,sk7,100000,130000,100000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/359/sk7.jpg
2025-09-18 10:45:40,359,케이엘모바일_부성정책_ 9월 18일_ 7차 정책,skylife,45000,80000,55000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/359/skylife.jpg
2025-09-18 10:45:40,359,케이엘모바일_부성정책_ 9월 18일_ 7차 정책,umobile,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/359/umobile.png
2025-09-19 13:15:00,360,케이엘모바일_부성정책_ 9월 19일_ 8차 정책,hello,30000,120000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/360/hello.png
2025-09-19 13:15:00,360,케이엘모바일_부성정책_ 9월 19일_ 8차 정책,ktm,90000,160000,90000,170000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/360/ktm.png
2025-09-19 13:15:00,360,케이엘모바일_부성정책_ 9월 19일_ 8차 정책,sk7,100000,130000,100000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/360/sk7.jpg
2025-09-19 13:15:00,360,케이엘모바일_부성정책_ 9월 19일_ 8차 정책,skylife,45000,80000,55000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/360/skylife.jpg
2025-09-19 13:15:00,360,케이엘모바일_부성정책_ 9월 19일_ 8차 정책,umobile,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/360/umobile.png
2025-09-19 15:20:01,361,케이엘모바일_부성정책_ 9월 19일_ 9차 정책,hello,30000,120000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/361/hello.png
2025-09-19 15:20:01,361,케이엘모바일_부성정책_ 9월 19일_ 9차 정책,ktm,90000,160000,90000,170000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/361/ktm.png
2025-09-19 15:20:01,361,케이엘모바일_부성정책_ 9월 19일_ 9차 정책,sk7,100000,100000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/361/sk7.jpg
2025-09-19 15:20:01,361,케이엘모바일_부성정책_ 9월 19일_ 9차 정책,skylife,45000,80000,55000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/361/skylife.jpg
2025-09-19 15:20:01,361,케이엘모바일_부성정책_ 9월 19일_ 9차 정책,umobile,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/361/umobile.png
2025-09-20 10:11:04,362,케이엘모바일_부성정책_ 9월 20일_ 10차 정책,hello,30000,120000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/362/hello.png
2025-09-20 10:11:04,362,케이엘모바일_부성정책_ 9월 20일_ 10차 정책,ktm,90000,90000,90000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/362/ktm.png
2025-09-20 10:11:04,362,케이엘모바일_부성정책_ 9월 20일_ 10차 정책,sk7,100000,100000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/362/sk7.jpg
2025-09-20 10:11:04,362,케이엘모바일_부성정책_ 9월 20일_ 10차 정책,skylife,45000,80000,55000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/362/skylife.jpg
2025-09-20 10:11:04,362,케이엘모바일_부성정책_ 9월 20일_ 10차 정책,umobile,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/362/umobile.png
2025-09-23 12:18:22,363,케이엘모바일_부성정책_ 9월 23일_ 11차 정책,hello,30000,110000,30000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/363/hello.png
2025-09-23 12:18:22,363,케이엘모바일_부성정책_ 9월 23일_ 11차 정책,ktm,70000,140000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/363/ktm.png
2025-09-23 12:18:22,363,케이엘모바일_부성정책_ 9월 23일_ 11차 정책,sk7,100000,100000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/363/sk7.jpg
2025-09-23 12:18:22,363,케이엘모바일_부성정책_ 9월 23일_ 11차 정책,skylife,55000,55000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/363/skylife.png
2025-09-23 12:18:22,363,케이엘모바일_부성정책_ 9월 23일_ 11차 정책,umobile,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/363/umobile.png
2025-09-25 10:45:13,364,케이엘모바일_부성정책_ 9월 25일_ 12차 정책,hello,30000,110000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/364/hello.png
2025-09-25 10:45:13,364,케이엘모바일_부성정책_ 9월 25일_ 12차 정책,ktm,120000,190000,120000,200000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/364/ktm.png
2025-09-25 10:45:13,364,케이엘모바일_부성정책_ 9월 25일_ 12차 정책,sk7,100000,100000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/364/sk7.jpg
2025-09-25 10:45:13,364,케이엘모바일_부성정책_ 9월 25일_ 12차 정책,skylife,55000,55000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/364/skylife.png
2025-09-25 10:45:13,364,케이엘모바일_부성정책_ 9월 25일_ 12차 정책,umobile,,,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/364/umobile.png
2025-09-26 10:16:51,365,케이엘모바일_부성정책_ 9월 26일_ 13차 정책,hello,30000,110000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/365/hello.png
2025-09-26 10:16:51,365,케이엘모바일_부성정책_ 9월 26일_ 13차 정책,ktm,120000,190000,120000,200000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/365/ktm.png
2025-09-26 10:16:51,365,케이엘모바일_부성정책_ 9월 26일_ 13차 정책,sk7,100000,100000,100000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/365/sk7.png
2025-09-26 10:16:51,365,케이엘모바일_부성정책_ 9월 26일_ 13차 정책,skylife,55000,55000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/365/skylife.png
2025-09-26 10:16:51,365,케이엘모바일_부성정책_ 9월 26일_ 13차 정책,umobile,,,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/365/umobile.png
2025-09-30 10:21:31,366,케이엘모바일_부성정책_ 9월 30일_ 14차 정책,hello,30000,110000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/366/hello.png
2025-09-30 10:21:31,366,케이엘모바일_부성정책_ 9월 30일_ 14차 정책,ktm,130000,210000,130000,220000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/366/ktm.png
2025-09-30 10:21:31,366,케이엘모바일_부성정책_ 9월 30일_ 14차 정책,sk7,100000,100000,100000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/366/sk7.png
2025-09-30 10:21:31,366,케이엘모바일_부성정책_ 9월 30일_ 14차 정책,skylife,55000,55000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/366/skylife.png
2025-09-30 10:21:31,366,케이엘모바일_부성정책_ 9월 30일_ 14차 정책,umobile,,,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/366/umobile.png
2025-09-30 16:54:56,367,케이엘모바일_부성정책_ 9월 30일 16시30분~15차 정책,hello,30000,110000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/367/hello.png
2025-09-30 16:54:56,367,케이엘모바일_부성정책_ 9월 30일 16시30분~15차 정책,ktm,,,120000,200000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/367/ktm.png
2025-09-30 16:54:56,367,케이엘모바일_부성정책_ 9월 30일 16시30분~15차 정책,skylife,65000,180000,75000,190000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/367/skylife.png
2025-09-30 16:54:56,367,케이엘모바일_부성정책_ 9월 30일 16시30분~15차 정책,umobile,,,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/367/umobile.png
2025-10-01 11:30:51,368,케이엘모바일_부성정책_ 10월 1일_ 1차 정책,hello,30000,110000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/368/hello.png
2025-10-01 11:30:51,368,케이엘모바일_부성정책_ 10월 1일_ 1차 정책,ktm,60000,110000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/368/ktm.png
2025-10-01 11:30:51,368,케이엘모바일_부성정책_ 10월 1일_ 1차 정책,sk7,80000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/368/sk7.png
2025-10-01 11:30:51,368,케이엘모바일_부성정책_ 10월 1일_ 1차 정책,skylife,55000,80000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/368/skylife.png
2025-10-01 11:30:51,368,케이엘모바일_부성정책_ 10월 1일_ 1차 정책,umobile,60000,121000,60000,132000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/368/umobile.png
2025-10-02 11:57:01,369,케이엘모바일_부성정책_ 10월 2일_ 2차 정책,hello,30000,110000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/369/hello.png
2025-10-02 11:57:01,369,케이엘모바일_부성정책_ 10월 2일_ 2차 정책,ktm,80000,80000,80000,80000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/369/ktm.png
